age,race,sex,native-country,workclass,education,education-num,occupation,hours-per-week,fnlwgt,capital-gain,capital-loss,marital-status,relationship
21,2,1,39,4,15,1,11,34,5013,0,0,2,0
21,4,1,39,4,14,6,10,66,5279,118,0,2,0
20,4,1,39,5,9,4,10,39,9468,0,0,2,0
20,4,0,39,4,10,7,10,28,15974,0,0,2,5
20,4,1,39,2,11,15,3,34,701,0,0,2,0
4,4,1,39,4,7,3,1,28,6051,0,0,4,3
3,4,0,26,4,5,10,7,56,10948,0,0,4,2
15,4,1,39,4,9,4,3,34,9396,0,0,4,3
18,4,1,39,2,9,4,10,34,9309,0,0,2,0
28,4,0,39,4,8,2,4,34,5659,0,0,2,5
6,4,0,39,4,9,4,10,34,17804,0,0,2,5
14,4,1,39,4,9,4,13,39,7068,0,0,4,1
2,4,1,39,4,11,15,14,23,3456,0,0,4,3
49,4,0,39,0,11,15,0,12,17323,0,0,2,5
33,2,0,39,4,3,8,10,34,21172,0,0,5,4
42,4,1,39,4,11,15,3,34,800,0,0,2,0
14,4,1,39,7,10,7,4,50,20342,107,0,2,0
4,4,1,39,6,15,1,8,23,15488,0,0,4,3
46,4,1,39,4,11,15,10,39,2675,0,0,2,0
36,4,1,39,4,11,15,14,34,3225,0,0,2,0
13,4,1,39,4,11,15,4,56,16527,0,0,4,1
17,4,0,21,4,1,13,8,34,1636,0,0,4,1
16,4,1,39,4,9,4,12,34,3942,0,0,2,0
8,4,1,39,0,11,15,0,34,1938,0,17,4,3
22,4,0,39,7,9,4,4,50,9002,0,0,2,5
11,2,1,14,2,15,1,1,34,2125,0,0,4,2
16,4,1,39,4,11,15,7,34,15355,0,0,2,0
18,4,1,41,4,11,15,8,34,5047,0,0,2,0
30,4,1,39,5,11,15,4,36,1426,0,0,2,0
37,1,1,19,7,12,5,10,34,21196,0,0,2,0
23,4,0,0,1,9,4,10,34,4942,0,0,4,1
36,4,0,39,4,11,15,12,34,14881,0,0,4,1
24,2,0,39,4,11,15,12,34,12632,0,0,4,4
17,4,1,39,4,12,5,10,50,2773,110,0,2,0
1,4,0,39,4,2,14,12,12,1627,0,0,4,3
2,4,0,39,4,15,1,1,34,15487,0,0,4,2
14,4,1,39,4,2,14,12,45,10068,86,0,4,1
16,4,1,39,4,10,7,10,56,11825,0,0,2,0
18,4,1,39,6,11,15,3,34,6821,62,0,2,0
14,4,0,39,6,9,4,1,12,14206,0,0,2,5
14,4,0,39,4,9,4,10,34,15369,0,0,4,1
13,4,0,39,0,6,11,0,23,404,0,0,4,1
33,4,0,39,6,0,12,12,45,16561,0,0,0,1
4,4,0,39,4,11,15,1,34,6073,0,0,4,3
41,4,1,39,4,15,1,4,39,14331,110,0,2,0
11,4,1,39,6,1,13,3,34,10195,0,0,4,1
29,4,1,39,4,15,1,3,45,18612,0,39,2,0
18,4,1,39,4,11,15,3,34,3787,0,29,2,0
6,4,1,0,4,0,12,8,34,16950,0,0,2,0
2,4,0,39,0,15,1,0,34,13238,0,0,4,3
30,4,1,39,4,14,6,1,34,8518,0,0,0,1
7,4,1,39,4,15,1,4,34,12459,0,0,4,3
9,4,1,27,4,15,1,8,34,13668,0,0,4,2
32,4,1,39,4,11,15,12,42,5109,0,0,2,0
33,4,0,39,2,9,4,10,34,2738,0,0,4,3
9,4,1,39,4,5,10,7,42,10012,0,0,4,3
3,2,1,39,4,15,1,12,12,6939,0,0,4,3
28,4,1,39,4,11,15,3,34,13610,0,0,2,0
6,4,0,39,4,8,2,1,29,6272,0,0,4,3
6,4,1,26,4,15,1,11,34,10574,0,0,4,3
31,2,0,39,4,9,4,10,34,1616,0,0,0,1
41,4,0,39,4,15,1,8,23,17081,0,0,2,5
27,4,1,39,5,9,4,12,23,13433,0,0,2,0
27,4,1,39,0,15,1,0,34,5977,0,0,2,0
30,4,0,33,4,11,15,8,30,10197,0,0,0,4
29,2,0,39,4,9,4,10,25,17517,0,0,0,4
28,4,1,39,4,15,1,12,61,9424,0,0,2,0
19,4,1,39,4,11,15,7,34,572,0,0,2,0
2,4,0,39,4,11,15,8,6,2274,0,0,4,3
6,2,1,39,4,15,1,8,45,7759,0,0,2,0
15,4,1,39,4,1,13,1,39,20432,0,0,2,0
18,2,0,11,6,11,15,12,31,6568,0,0,4,4
49,4,1,39,0,15,1,0,34,10082,0,34,2,0
28,4,0,39,4,15,1,1,34,7755,0,0,0,1
16,4,1,39,4,12,5,10,39,4355,0,0,2,0
3,4,1,39,0,15,1,0,56,19262,0,0,4,3
30,4,0,39,6,11,15,7,12,8092,0,0,2,5
18,4,0,39,4,9,4,4,34,18956,0,0,0,4
13,4,1,39,4,15,1,6,38,6201,0,0,2,0
20,4,1,39,4,11,15,6,39,8600,0,0,2,0
23,4,1,39,6,15,1,3,45,17898,0,0,2,0
23,4,1,39,4,8,2,3,34,3445,0,0,2,0
3,2,1,39,4,11,15,6,28,3001,0,0,4,3
20,4,0,39,4,9,4,10,25,1589,91,0,5,4
10,4,1,0,4,5,10,5,45,9889,0,0,4,3
30,4,1,39,2,8,2,4,34,6028,0,0,2,0
24,4,1,39,4,11,15,7,34,5244,0,0,2,0
13,4,1,39,4,15,1,7,34,8490,0,0,4,1
34,4,1,39,1,15,1,3,34,7818,0,0,2,0
16,4,1,39,4,9,4,6,23,3324,0,0,4,1
23,4,1,39,4,9,4,12,56,9790,0,42,2,0
33,4,1,39,4,11,15,13,34,8129,0,36,2,0
38,4,0,10,4,11,15,9,34,6203,0,0,0,1
21,4,1,39,4,14,6,10,28,8503,0,0,5,1
20,2,1,39,4,11,15,7,34,6468,0,0,2,0
31,4,1,39,4,12,5,10,34,18742,0,0,2,0
17,1,1,1,1,9,4,4,34,19956,17,0,4,4
0,4,1,39,4,0,12,13,1,7319,0,0,4,3
12,4,1,39,4,15,1,7,34,836,0,0,0,1
20,4,1,39,4,11,15,7,34,7556,0,0,2,0
11,4,1,39,4,11,15,7,42,3338,0,0,4,1
21,4,1,39,6,15,1,7,39,2326,0,0,2,0
12,4,1,39,4,9,4,1,34,7088,0,0,4,3
14,1,0,40,4,11,15,6,34,17402,0,0,4,3
16,2,0,39,4,11,15,1,34,16568,0,0,4,4
5,4,1,39,4,15,1,12,34,9732,0,0,4,3
22,4,1,39,5,9,4,4,34,14077,107,0,2,0
45,2,1,39,0,5,10,0,34,20222,0,0,6,1
33,2,1,39,5,11,15,12,56,8712,0,0,2,0
5,4,0,39,4,11,15,1,34,1907,0,0,4,3
18,4,0,0,4,9,4,10,74,16898,107,0,2,5
33,4,0,39,4,11,15,7,42,386,0,0,0,2
16,4,1,26,4,5,10,7,34,11382,0,0,2,0
29,4,1,39,4,15,1,14,53,14016,0,0,2,0
16,4,1,39,4,11,15,8,34,15141,0,0,2,0
13,2,1,39,4,11,15,7,34,14274,0,0,2,0
56,4,1,31,2,12,5,10,1,6843,0,0,2,0
13,4,0,39,4,11,15,8,34,3192,0,0,4,4
9,4,1,26,4,13,0,7,34,15618,0,25,3,1
20,4,1,39,6,11,15,4,56,20549,0,0,2,0
21,4,1,39,4,9,4,8,34,2476,0,0,4,1
7,3,0,33,4,15,1,7,34,17794,0,0,2,5
13,4,0,32,4,6,11,7,34,19705,0,0,2,5
12,4,0,39,4,7,3,10,28,4410,0,0,0,4
42,4,1,39,4,12,5,10,56,20351,0,0,2,0
8,4,0,39,4,9,4,4,12,16558,0,0,4,3
1,4,1,39,4,1,13,8,34,17681,0,0,4,3
22,4,0,39,4,12,5,4,61,6624,0,69,2,5
26,4,1,39,4,15,1,14,56,6746,0,0,2,0
13,4,1,39,4,11,15,3,45,14128,0,0,2,0
32,4,1,39,1,12,5,1,34,21267,0,0,2,0
12,4,0,39,2,11,15,11,34,7507,0,0,5,2
28,4,1,39,4,9,4,4,45,9594,0,0,2,0
37,4,1,39,4,15,1,12,39,1951,0,0,2,0
2,4,1,39,4,15,1,8,28,13990,0,0,4,1
34,4,0,39,0,15,1,0,34,20380,0,0,0,4
35,4,1,39,4,8,2,8,25,20760,0,0,0,1
7,2,0,39,4,1,13,8,34,18834,0,0,4,1
6,4,1,39,4,8,2,6,34,1732,0,0,2,0
4,4,1,39,4,11,15,7,34,1455,0,0,4,3
2,4,0,39,4,15,1,8,7,1574,0,0,4,3
15,4,1,39,7,9,4,13,12,20139,0,0,2,0
3,4,0,39,4,15,1,8,12,12210,0,0,4,1
12,1,0,19,4,15,1,12,18,2513,0,0,3,3
26,4,1,39,4,15,1,8,42,21436,0,0,2,0
23,4,0,39,4,15,1,1,34,2866,0,0,2,5
26,4,1,39,4,11,15,4,38,5383,0,0,2,0
7,4,0,39,4,9,4,12,28,9916,0,0,4,3
23,4,1,39,4,15,1,14,45,15975,0,0,2,0
27,2,0,39,4,15,1,1,34,14294,0,0,4,3
13,4,1,39,2,8,2,11,34,5843,0,0,4,1
1,4,0,39,4,15,1,8,23,5163,0,0,4,3
4,4,1,39,4,11,15,8,14,12447,0,0,4,3
19,4,1,39,7,10,7,10,39,1000,0,0,4,1
19,4,0,39,4,11,15,1,34,2713,0,0,3,4
8,4,0,39,4,11,15,4,34,3476,0,0,5,4
12,4,1,4,4,11,15,4,34,4780,0,0,2,0
32,4,1,39,4,5,10,3,34,15244,0,0,2,0
5,4,0,39,4,9,4,1,56,2243,0,0,4,3
23,2,0,39,0,11,15,0,12,18280,71,0,2,5
20,4,0,39,2,15,1,1,34,2331,0,0,0,4
31,4,0,39,4,11,15,8,28,18881,0,0,0,1
34,0,0,39,1,9,4,10,37,17975,0,0,4,1
27,4,1,39,6,11,15,10,34,2082,0,39,2,0
17,4,0,39,4,11,15,7,39,12394,0,0,4,1
8,4,0,39,0,15,1,0,45,16872,0,0,0,4
15,2,1,27,4,15,1,6,34,12953,0,0,0,4
1,4,0,39,0,2,14,0,17,10253,0,0,4,3
22,4,0,39,4,12,5,10,9,5113,0,39,2,5
35,4,1,26,0,13,0,0,34,12358,0,0,3,2
7,4,0,39,4,11,15,8,23,14935,0,0,4,3
0,4,1,39,7,0,12,5,34,1539,0,0,4,3
12,4,1,39,4,11,15,7,34,2638,0,0,0,4
33,4,0,39,4,11,15,4,31,9370,0,0,0,4
42,4,1,39,4,12,5,4,39,696,0,0,2,0
17,4,0,39,4,11,15,14,34,7031,0,0,0,3
37,4,0,26,0,13,0,0,34,3797,0,0,2,5
13,4,1,39,4,1,13,6,34,1016,0,0,0,3
13,4,1,39,4,8,2,4,34,10657,0,0,0,1
14,4,1,39,4,8,2,7,37,18381,0,0,0,4
50,4,1,39,0,11,15,0,12,20613,0,0,0,3
38,4,1,39,4,12,5,12,45,7263,0,0,2,0
23,4,1,39,4,15,1,8,34,15408,0,8,2,0
2,4,1,39,4,11,15,3,39,2901,0,0,4,3
13,4,0,39,4,14,6,10,39,5747,0,0,4,1
4,4,1,26,4,13,0,5,45,12095,0,0,4,1
30,4,1,39,4,11,15,4,34,1737,0,0,2,0
11,4,1,39,4,15,1,1,34,5270,0,0,0,4
15,4,1,39,5,14,6,10,34,1135,0,0,2,0
15,4,0,39,4,15,1,3,34,13585,0,0,4,1
2,4,1,39,4,11,15,14,34,5034,0,0,4,3
1,4,1,39,0,1,13,0,34,6163,0,0,4,3
10,1,1,3,7,12,5,10,12,15352,0,0,4,1
27,4,1,39,4,0,12,7,56,21543,83,0,2,0
14,2,0,39,7,7,3,1,39,12742,0,0,4,3
13,4,1,39,4,0,12,14,50,852,0,0,2,0
17,4,0,39,4,11,15,8,34,2572,0,0,4,3
42,4,0,39,2,11,15,1,31,11800,0,0,0,4
0,4,0,39,4,1,13,12,12,947,0,0,4,3
40,4,0,39,4,11,15,4,39,12704,0,0,4,1
10,4,0,39,4,9,4,1,61,15939,0,0,4,1
10,4,1,39,4,10,7,10,47,10364,0,0,4,1
36,4,1,39,6,9,4,12,56,16712,0,0,4,4
19,3,1,19,4,14,6,10,34,5773,0,0,4,1
26,4,1,39,7,11,15,3,34,11318,0,0,2,0
6,4,1,39,4,1,13,14,45,8882,0,0,2,0
6,4,0,39,4,15,1,8,20,12563,0,0,4,1
15,4,1,39,4,9,4,4,34,8913,0,0,2,0
6,4,1,39,4,15,1,12,23,20675,0,0,4,1
25,4,0,39,4,9,4,4,34,14055,0,0,0,4
18,4,1,39,6,14,6,10,45,8761,0,0,2,0
24,4,1,39,6,9,4,3,28,16802,0,0,5,1
8,2,1,39,4,11,15,8,34,9246,0,0,5,4
17,2,1,39,4,8,2,6,34,15006,0,0,4,1
14,4,1,39,4,11,15,10,39,2664,94,0,2,0
31,1,1,3,4,5,10,8,23,21087,0,0,2,0
4,4,0,39,4,11,15,12,23,16602,0,0,4,3
24,4,1,29,4,11,15,3,33,9187,0,0,2,0
3,4,0,39,4,2,14,8,1,18783,0,0,0,1
8,1,1,39,4,15,1,12,34,6952,0,0,4,3
33,4,1,39,5,11,15,5,45,2904,0,0,2,0
17,4,1,26,6,11,15,14,70,15223,0,0,2,0
28,4,1,39,1,15,1,1,36,18609,0,0,0,4
18,4,1,39,7,11,15,11,34,6452,0,0,2,0
34,4,0,39,4,10,7,3,56,3330,88,0,0,1
29,4,1,39,5,8,2,4,56,6937,0,0,2,0
43,4,1,39,6,11,15,3,36,19202,0,0,2,0
27,4,1,39,6,9,4,5,85,16675,0,0,2,0
34,4,0,39,4,15,1,1,39,12094,0,0,6,4
36,2,1,39,4,9,4,4,34,19692,0,39,2,0
31,2,0,39,4,1,13,8,28,11959,0,0,5,1
25,4,1,39,5,15,1,12,56,3462,0,0,4,1
12,4,0,39,4,15,1,10,16,21207,0,0,0,4
22,4,1,39,1,11,15,1,34,18008,0,0,2,0
17,4,0,39,4,9,4,10,34,6315,0,0,0,4
17,4,1,39,4,9,4,12,31,6271,0,0,4,1
12,4,0,39,4,12,5,4,34,10330,0,0,2,5
5,2,1,39,0,11,15,0,23,10531,0,17,4,3
37,4,1,39,4,8,2,12,45,8288,0,0,2,0
30,4,0,39,4,11,15,8,25,1234,0,0,0,3
5,1,1,39,4,11,15,1,34,1068,0,0,4,3
30,4,1,39,6,11,15,3,85,1535,0,0,1,0
25,2,1,39,4,15,1,3,34,20043,0,0,2,0
15,4,0,39,0,1,13,0,43,2034,0,0,0,1
31,4,1,39,7,15,1,3,34,20809,0,0,2,0
17,4,0,39,4,0,12,8,31,1046,0,0,0,4
6,4,1,5,4,15,1,6,25,13778,0,0,4,3
13,4,0,39,4,11,15,1,12,6396,0,0,2,3
16,4,0,39,4,15,1,1,34,6704,0,0,5,4
3,3,0,39,4,15,1,12,34,4252,0,0,4,2
17,4,1,39,4,11,15,3,50,9139,0,0,2,0
23,1,1,1,4,5,10,8,36,5947,0,0,2,0
28,4,0,39,4,9,4,4,50,19617,0,0,5,1
25,4,1,39,4,9,4,4,50,17414,0,0,2,0
7,4,1,39,4,15,1,8,39,11173,0,0,4,1
1,4,1,39,4,1,13,6,6,19083,0,0,4,3
8,4,1,39,4,11,15,4,39,708,0,0,4,1
50,4,1,39,0,14,6,0,1,4456,101,0,2,0
19,4,1,39,0,11,15,0,23,10310,71,0,2,0
2,1,1,39,4,11,15,8,16,13514,0,0,4,2
40,4,1,39,0,4,9,0,78,14771,107,0,2,0
32,4,1,11,4,8,2,10,34,5541,0,0,2,0
33,2,1,39,4,9,4,12,34,9837,0,0,0,4
44,1,1,35,6,11,15,12,59,2739,0,0,2,0
9,2,1,39,4,15,1,7,34,6806,0,0,2,0
14,4,1,39,1,9,4,4,34,16017,0,0,2,0
6,4,1,39,4,5,10,8,28,4910,0,0,4,3
31,4,1,39,6,15,1,1,34,62,0,0,4,1
16,4,1,39,4,6,11,7,28,4285,0,0,0,1
16,2,0,39,4,8,2,10,18,11688,0,0,4,4
26,4,1,39,4,11,15,3,34,8976,0,0,2,0
30,4,1,39,4,11,15,4,56,4318,0,0,2,0
15,4,1,39,4,6,11,3,34,6893,0,0,2,0
27,4,0,39,6,7,3,8,93,13264,0,0,2,5
13,4,0,37,4,7,3,4,45,9448,0,0,2,5
25,4,0,39,4,7,3,10,16,2623,0,0,0,1
12,4,0,39,0,11,15,0,19,7707,0,0,2,1
38,4,1,39,4,5,10,14,45,12945,0,0,2,0
21,4,1,39,1,9,4,12,36,11789,110,0,2,0
25,4,1,39,4,11,15,10,42,20976,0,0,2,0
22,4,0,31,4,11,15,12,34,7898,0,0,4,1
35,4,1,39,4,11,15,4,34,7887,0,0,2,0
45,4,1,39,4,9,4,4,45,4188,0,0,2,0
47,4,1,39,6,12,5,10,45,526,0,0,0,1
10,1,1,30,4,11,15,7,34,4059,0,0,4,3
33,2,0,39,1,1,13,12,34,5219,73,0,4,1
24,4,1,39,7,11,15,1,34,11109,71,0,2,0
30,4,1,39,6,15,1,3,34,6028,0,0,2,0
2,4,1,39,4,2,14,6,12,17273,0,0,4,3
17,4,1,39,4,11,15,7,34,15137,0,0,2,0
52,4,0,39,4,15,1,1,16,19292,30,0,6,1
33,4,1,39,4,15,1,4,45,8367,0,0,2,0
1,4,0,39,4,11,15,1,17,14833,0,0,4,3
41,4,1,39,6,11,15,8,50,10741,110,0,2,0
7,4,0,39,4,11,15,7,34,12427,0,0,2,5
30,4,1,39,2,12,5,10,56,2014,110,0,2,0
11,4,0,39,4,11,15,1,34,19041,0,0,4,1
24,4,1,39,4,11,15,12,34,10932,0,0,2,0
25,4,0,39,6,15,1,10,17,21178,0,0,2,3
41,4,1,39,2,9,4,10,53,11761,0,0,2,0
20,4,1,39,4,9,4,10,34,16968,1,0,4,1
27,4,0,39,4,9,4,4,39,10060,0,0,0,4
53,4,1,39,4,11,15,3,30,20416,0,0,2,0
32,4,1,39,4,4,9,3,34,5411,0,0,2,0
1,4,0,26,4,1,13,12,74,18470,0,0,4,3
39,4,0,26,4,11,15,12,17,17679,0,0,6,4
3,4,0,39,4,15,1,1,3,7181,0,0,4,3
52,4,1,39,7,11,15,11,34,16379,0,0,2,0
40,4,1,39,4,12,5,4,56,12202,0,0,2,0
16,3,1,26,4,11,15,7,34,18546,0,0,2,0
12,4,1,39,4,9,4,13,34,2788,0,0,2,0
41,1,1,39,1,15,1,13,34,20623,0,8,2,0
36,1,1,40,4,5,10,3,34,14386,0,0,2,0
23,4,1,39,4,15,1,3,41,1355,91,0,5,4
7,2,1,39,4,15,1,10,34,17465,0,0,4,1
31,4,1,39,0,9,4,0,55,7239,0,0,2,0
45,4,0,39,4,0,12,6,34,14394,0,0,6,1
16,2,0,39,4,11,15,7,34,10677,0,0,4,4
52,4,1,39,6,6,11,1,34,618,0,0,2,0
9,4,0,39,2,12,5,10,34,18236,33,0,4,1
32,4,0,39,6,15,1,3,23,1509,0,0,6,4
6,4,1,39,0,11,15,0,34,20212,0,0,4,1
39,4,0,39,2,9,4,4,34,4317,0,0,0,4
51,4,0,39,4,15,1,9,23,3454,0,0,0,2
5,4,1,39,4,15,1,3,45,9835,0,0,4,1
37,4,1,39,0,11,15,0,39,8543,0,0,0,2
16,4,1,39,4,11,15,7,51,8736,118,0,2,0
5,4,0,39,4,15,1,1,30,19833,0,0,4,3
3,4,1,39,4,11,15,8,74,17817,0,0,4,1
39,4,1,39,4,6,11,8,34,17196,0,0,2,0
34,4,0,39,4,15,1,4,45,9310,0,0,0,1
2,4,1,39,4,5,10,8,56,15654,0,0,4,1
34,4,1,26,4,3,8,3,34,8177,0,0,2,0
36,4,1,39,4,11,15,7,45,14939,0,0,0,1
11,2,1,39,4,15,1,8,34,20645,0,0,4,1
24,4,1,39,4,9,4,13,34,4945,0,0,4,1
32,4,1,12,6,11,15,12,56,6560,0,0,2,0
4,4,1,39,4,15,1,8,23,20097,0,0,4,3
25,4,0,39,4,15,1,13,34,7846,0,0,2,5
26,4,1,4,4,14,6,13,45,16650,0,0,5,1
20,4,1,39,4,11,15,6,16,9897,0,0,2,0
26,4,0,26,4,3,8,10,13,7285,0,0,6,4
17,4,0,39,4,2,14,1,34,16245,0,0,4,4
19,4,1,39,6,15,1,4,47,990,0,0,2,0
5,4,1,26,4,15,1,6,16,8593,0,0,4,2
13,4,0,39,0,9,4,0,34,7362,0,0,4,1
20,4,1,39,5,15,1,4,45,17649,62,0,2,0
22,4,1,39,6,11,15,3,34,4082,0,0,4,3
18,2,1,39,4,11,15,8,34,12024,0,0,2,2
41,4,1,39,4,15,1,12,39,18963,0,0,2,0
15,3,1,7,4,9,4,10,34,11072,0,0,2,0
26,4,0,39,4,11,15,8,34,19602,81,0,5,1
12,4,1,39,4,15,1,3,45,9117,0,0,2,0
0,2,0,38,0,1,13,0,34,19904,0,0,4,3
20,4,0,39,4,7,3,8,17,10250,0,0,2,5
21,4,1,39,1,9,4,10,34,1923,80,0,2,0
30,4,0,39,4,11,15,3,37,1369,0,0,0,4
1,2,0,39,4,1,13,12,1,7016,0,0,4,3
23,4,1,39,1,15,1,3,34,6403,0,14,2,0
26,4,1,39,4,1,13,12,56,1047,0,0,2,0
27,4,1,39,4,15,1,12,34,9462,0,0,2,0
36,4,1,39,4,11,15,7,34,6421,0,0,2,0
12,2,0,39,4,15,1,8,34,13208,0,0,4,4
47,4,1,39,4,15,1,12,34,11864,0,0,2,0
14,4,1,39,4,1,13,3,34,8463,0,0,2,0
17,4,1,39,4,10,7,10,39,11182,0,0,2,0
0,4,1,39,4,6,11,8,34,10668,0,0,2,0
45,4,0,39,4,11,15,5,34,8066,0,0,6,4
14,4,1,39,5,15,1,4,61,18575,0,0,4,1
27,4,1,39,4,5,10,7,34,21580,0,0,2,0
2,4,0,39,4,15,1,8,28,21125,0,0,4,2
14,4,1,39,4,11,15,3,34,16201,0,36,2,0
16,2,0,39,2,9,4,10,45,20715,0,0,4,1
32,1,0,39,4,15,1,1,34,20187,0,0,0,1
14,4,1,39,4,0,12,8,34,4372,0,0,0,1
45,4,0,0,7,12,5,10,16,10693,0,0,5,4
20,4,1,39,4,6,11,3,34,9267,0,0,2,0
10,4,0,39,4,15,1,4,61,2482,0,0,4,1
43,4,1,39,4,11,15,14,38,20812,0,0,2,0
0,2,1,14,4,1,13,8,7,4224,0,0,4,3
48,4,1,39,6,15,1,4,1,960,0,54,2,0
67,4,1,39,4,12,5,10,62,11970,0,0,4,1
16,4,1,39,6,11,15,5,66,17467,0,0,4,3
14,2,1,39,4,1,13,6,34,1776,0,26,0,2
40,2,1,39,5,11,15,10,56,19738,0,0,2,0
7,4,1,39,4,15,1,3,51,17905,0,0,2,0
13,4,1,0,6,9,4,12,66,6480,0,0,2,0
10,4,1,39,4,9,4,4,34,6125,0,37,4,1
18,0,1,39,2,11,15,1,50,590,0,0,4,4
10,4,1,39,4,11,15,14,34,7057,0,0,4,3
15,4,1,39,4,15,1,4,34,9743,71,0,2,0
7,4,0,39,0,11,15,0,25,1052,0,0,4,1
14,2,1,39,4,15,1,8,28,12361,0,0,2,0
13,4,1,39,5,9,4,12,47,770,0,0,2,0
6,4,0,39,4,8,2,4,34,18357,0,0,5,3
20,4,1,39,4,8,2,1,34,4111,110,0,2,0
23,4,1,39,6,9,4,4,45,21288,0,0,4,1
33,4,1,39,4,15,1,13,56,4621,0,0,2,0
14,4,1,39,2,9,4,11,91,3832,0,0,2,0
29,4,1,39,4,7,3,7,34,20681,0,0,2,0
23,0,0,39,4,15,1,12,34,15154,0,0,5,1
10,1,1,30,4,9,4,10,34,7624,0,0,5,1
16,4,1,39,4,11,15,4,45,21590,0,0,2,0
30,4,1,39,4,12,5,10,34,15095,0,0,0,1
18,4,0,39,4,11,15,13,70,15115,0,0,0,4
41,1,1,39,6,11,15,5,23,10357,0,0,2,0
6,4,1,39,4,15,1,6,34,4694,0,0,3,4
10,4,1,26,4,0,12,8,56,15480,0,0,4,1
28,4,0,39,6,12,5,10,6,21081,0,0,0,1
28,2,0,39,4,8,2,1,34,5642,0,0,0,4
6,4,1,39,4,11,15,7,34,10248,0,0,4,1
27,4,0,39,4,11,15,8,16,7991,0,0,4,3
23,4,1,39,4,15,1,3,38,11611,0,0,2,0
40,4,1,0,4,3,8,8,28,3154,0,0,3,1
28,4,1,39,2,9,4,11,45,5282,0,0,2,0
13,4,0,39,4,15,1,12,56,15108,0,0,4,1
7,4,0,39,4,15,1,8,34,14103,0,0,4,1
24,4,1,39,4,11,15,3,38,1386,11,0,0,1
5,4,0,39,4,15,1,1,23,19595,0,0,4,1
16,4,1,39,4,11,15,3,28,19238,0,0,2,0
19,4,0,39,4,15,1,1,34,4365,0,0,0,4
18,4,1,19,4,12,5,12,34,598,0,0,2,0
25,4,1,39,2,11,15,3,34,10757,0,0,2,0
51,4,1,39,6,8,2,10,34,1424,0,52,2,0
11,4,0,39,4,11,15,4,45,1946,0,0,4,1
21,4,1,39,4,9,4,7,45,1733,0,0,2,0
16,4,1,13,0,5,10,0,34,9147,0,0,5,1
8,4,1,39,4,7,3,12,34,12767,0,0,2,0
19,4,1,39,2,11,15,10,34,19731,19,0,2,0
11,3,1,39,4,7,3,8,34,2998,0,0,4,1
28,4,1,39,4,15,1,4,34,498,0,0,2,0
6,4,1,39,4,11,15,12,34,7694,0,0,4,1
8,4,0,39,6,15,1,5,45,19693,0,0,4,3
26,4,1,39,4,15,1,12,37,16897,0,0,2,0
20,4,1,39,4,15,1,4,36,413,0,0,2,0
14,4,1,39,4,11,15,3,37,4215,0,0,2,0
18,1,0,30,1,15,1,4,34,9356,0,0,0,4
29,4,0,39,4,12,5,10,38,2042,0,0,6,1
12,4,1,39,6,15,1,3,45,7708,35,0,0,1
38,4,1,39,0,11,15,0,23,9707,0,0,2,0
53,4,0,39,4,15,1,4,3,10629,0,0,6,1
34,4,1,39,4,12,5,13,34,6892,0,0,2,0
16,4,1,39,4,7,3,6,34,4480,0,0,2,0
9,4,0,39,4,0,12,1,34,18866,56,0,4,1
25,4,0,39,2,9,4,10,45,8545,0,0,2,5
44,4,1,39,4,11,15,11,34,10100,0,0,2,0
35,4,1,39,4,11,15,14,45,2307,0,0,2,0
41,4,1,39,4,11,15,12,34,15295,0,0,2,0
30,4,1,39,4,9,4,4,56,2437,0,0,2,0
16,4,1,39,6,11,15,3,28,2773,0,0,2,0
34,4,1,39,4,9,4,12,34,7345,0,0,2,0
20,4,0,39,2,15,1,13,29,19077,107,0,2,5
7,4,1,39,4,15,1,4,34,16836,0,0,4,3
27,2,1,39,0,11,15,0,34,18697,0,0,2,0
30,2,1,39,1,11,15,14,34,10890,0,0,2,0
15,4,1,39,6,15,1,3,45,16006,0,0,2,0
7,4,0,39,4,15,1,13,7,1069,0,0,4,1
64,4,0,39,0,11,15,0,28,4902,0,0,0,1
11,4,1,26,4,5,10,6,34,14751,0,0,2,0
16,4,1,39,4,9,4,4,39,1003,0,39,2,0
9,4,0,39,6,15,1,10,28,9153,0,0,4,3
4,4,0,39,4,15,1,3,34,13706,0,0,4,3
33,4,1,39,1,0,12,3,51,20071,0,0,5,1
42,4,1,12,6,11,15,4,56,1421,0,0,2,0
5,4,0,39,4,15,1,1,34,14413,0,0,4,1
19,4,1,39,4,11,15,3,50,4661,77,0,2,0
14,4,1,39,4,15,1,3,75,10638,0,0,0,1
12,2,1,0,0,15,1,0,29,2125,0,0,4,1
24,2,0,0,4,11,15,7,34,5529,0,0,2,5
13,4,1,39,4,12,5,10,31,6193,0,0,2,0
20,4,1,11,2,15,1,11,42,6076,0,0,0,4
21,4,1,39,6,1,13,3,34,8763,0,0,2,0
13,4,0,39,2,12,5,10,34,17195,0,0,4,1
11,4,1,39,2,7,3,10,34,5317,0,0,6,4
36,4,1,39,7,15,1,5,45,4159,0,0,2,0
32,4,1,39,7,15,1,7,34,1898,0,0,2,0
12,4,1,39,4,11,15,12,50,20610,0,38,2,0
22,2,0,39,4,11,15,8,34,3389,0,0,2,2
24,4,0,39,4,11,15,1,34,15964,0,0,4,1
32,4,1,39,2,12,5,11,34,7372,0,0,2,0
16,4,1,39,4,11,15,1,34,6296,0,0,4,1
